2,6.92983e+06,0.174626,0.174437,0.174494,0.174452,0.174474,0.17447,0.174539
3,6.92983e+06,0.0908356,1.12347,-0.204877,-0.0703622,0.0639689,-0.00301557,-0.235834
2,6.93756e+06,0.174631,0.174437,0.174503,0.174443,0.174379,0.174373,0.174429
3,6.93756e+06,0.0977719,1.19996,-0.203076,-0.102438,0.0645947,-0.000442587,-0.23502
2,6.93987e+06,0.174631,0.174437,0.174503,0.174423,0.173953,0.173859,0.173891
3,6.93987e+06,0.05283,1.13057,-0.210387,-0.0535735,0.0654936,0.000810307,-0.226536
2,6.94489e+06,0.17463,0.174435,0.174491,0.174369,0.173004,0.172525,0.172491
3,6.94489e+06,-0.0213454,0.938631,-0.23898,0.027463,0.0628371,0.0127261,-0.200197
2,6.95293e+06,0.174626,0.174434,0.17445,0.174234,0.171508,0.169981,0.170091
3,6.95293e+06,-0.102227,0.775376,-0.28853,0.0399009,0.0476015,0.0576063,-0.168744
2,6.95819e+06,0.174616,0.174431,0.174351,0.173998,0.169694,0.166139,0.167212
3,6.95819e+06,-0.157611,1.00136,-0.345748,-0.144646,0.0274041,0.128506,-0.135327
2,6.96015e+06,0.17459,0.174417,0.174187,0.173686,0.168058,0.161305,0.164851
3,6.96015e+06,-0.162959,1.42578,-0.383117,-0.369147,0.0169991,0.189056,-0.101584
2,6.96953e+06,0.174552,0.174391,0.173968,0.173317,0.167097,0.156107,0.163993
3,6.96953e+06,-0.101383,1.53489,-0.389586,-0.435223,0.0177221,0.230731,-0.074978
2,6.9699e+06,0.1745,0.17435,0.173703,0.172937,0.167111,0.151428,0.164988
3,6.9699e+06,0.0608981,1.92298,-0.324506,-0.551166,0.0477863,0.239377,-0.0543849
2,6.97789e+06,0.174446,0.174301,0.173428,0.172604,0.167946,0.148336,0.167651
3,6.97789e+06,0.228137,2.18997,-0.245644,-0.581725,0.0849493,0.196572,-0.0517251
2,6.9826e+06,0.174394,0.174242,0.173191,0.172394,0.169152,0.147807,0.17095
3,6.9826e+06,0.389302,2.50277,-0.15648,-0.616824,0.123264,0.0997613,-0.0669471
2,6.98703e+06,0.174346,0.174175,0.173026,0.172372,0.170213,0.15007,0.173532
3,6.98703e+06,0.488586,2.37517,-0.090492,-0.437486,0.144909,-0.0346189,-0.0850272
2,6.99347e+06,0.174319,0.174119,0.172965,0.172522,0.170995,0.154982,0.175005
3,6.99347e+06,0.466247,1.47317,-0.07865,0.0877075,0.129925,-0.216615,-0.105183
2,6.99693e+06,0.174326,0.174089,0.173016,0.172792,0.171597,0.161573,0.175659
3,6.99693e+06,0.425877,1.09583,-0.0764449,0.30233,0.100555,-0.349196,-0.123212
2,7.00084e+06,0.174354,0.174078,0.173126,0.173143,0.172078,0.16821,0.175732
3,7.00084e+06,0.396271,1.04854,-0.0455342,0.375102,0.066337,-0.404809,-0.140058
2,7.00489e+06,0.174394,0.174084,0.173266,0.173482,0.172479,0.173333,0.175518
3,7.00489e+06,0.251518,0.164555,-0.0377326,0.748475,0.0215783,-0.383119,-0.155111
2,7.01289e+06,0.174431,0.174099,0.1734,0.173719,0.172813,0.176415,0.175225
3,7.01289e+06,0.0791844,-0.596152,-0.0505446,0.905119,-0.0156739,-0.305587,-0.153672
2,7.01689e+06,0.174458,0.17411,0.173499,0.173874,0.173076,0.177807,0.17496
3,7.01689e+06,-0.0529157,-0.814627,-0.0743768,0.762714,-0.0442113,-0.175824,-0.143237
2,7.02088e+06,0.174476,0.174128,0.173559,0.17398,0.173291,0.177959,0.1748
3,7.02088e+06,-0.152502,-1.11239,-0.110766,0.743853,-0.0687829,-0.0807925,-0.130762
2,7.02489e+06,0.174491,0.174172,0.173601,0.174041,0.173458,0.177482,0.174762
3,7.02489e+06,-0.179903,-0.95568,-0.134908,0.639811,-0.0723355,-0.0769903,-0.11819
2,7.03288e+06,0.174509,0.17425,0.173629,0.174059,0.173592,0.176773,0.174776
3,7.03288e+06,-0.140121,0.284532,-0.141392,0.145373,-0.0669839,-0.0519409,-0.107247
2,7.03689e+06,0.174529,0.174339,0.173642,0.174042,0.173702,0.176074,0.174771
3,7.03689e+06,-0.0359398,1.94825,-0.147243,-0.48805,-0.0530902,-0.0179849,-0.102221
2,7.04293e+06,0.174553,0.174424,0.173643,0.174013,0.173794,0.17553,0.174765
3,7.04293e+06,0.0564057,2.79405,-0.181919,-0.868419,-0.0411306,0.000290514,-0.102726
2,7.04789e+06,0.174574,0.174491,0.173636,0.173985,0.173872,0.175159,0.174759
3,7.04789e+06,0.142862,2.75883,-0.227967,-0.936087,-0.0295035,-0.00159128,-0.0978451
2,7.05188e+06,0.174593,0.174552,0.173628,0.173971,0.173934,0.174912,0.174748
3,7.05188e+06,0.179286,2.10137,-0.283611,-0.785742,-0.026633,-0.00459959,-0.0920244
2,7.05589e+06,0.174609,0.174606,0.173624,0.173973,0.173982,0.174764,0.174733
3,7.05589e+06,0.19131,1.57287,-0.315503,-0.646829,-0.0253432,-0.0134675,-0.0861231
2,7.06092e+06,0.174623,0.174651,0.173625,0.173987,0.174019,0.174683,0.174715
3,7.06092e+06,0.15907,1.00949,-0.323879,-0.463964,-0.0305399,-0.0256891,-0.0802205
2,7.06789e+06,0.174635,0.174687,0.173625,0.174002,0.174046,0.174647,0.174695
3,7.06789e+06,0.111621,0.535758,-0.305958,-0.276941,-0.0360127,-0.0394109,-0.0744834
2,7.07203e+06,0.174646,0.174713,0.173627,0.174014,0.174065,0.174634,0.174674
