1,166,0.174606,0.174469,0.174622,0.174556,0.174629,0.174496,0.174529
0,171,0,0.785398,0,-0.785398,0,0.523599,0
1,4827,0.174801,0.174185,0.174103,0.172729,0.17452,0.174119,0.17427
0,4830,0.00192682,0.783471,0.00192682,-0.787325,0.00192682,0.521672,0.00192682
1,9843,0.174801,0.174181,0.174103,0.172733,0.174515,0.17412,0.17427
0,9847,0.00385351,0.781545,0.00385351,-0.789252,0.00385351,0.519745,0.00385351
1,14777,0.1748,0.174185,0.174098,0.172724,0.174436,0.174197,0.174127
0,14781,0.00577992,0.779618,0.00577992,-0.791178,0.00577992,0.517819,0.00577992
1,19828,0.174789,0.174217,0.174058,0.172661,0.174058,0.174595,0.173477
0,19832,0.00770593,0.777692,0.00770593,-0.793104,0.00770593,0.515893,0.00770593
1,24831,0.174749,0.174302,0.173934,0.172488,0.173257,0.175557,0.172106
0,24835,0.0096314,0.775767,0.0096314,-0.79503,0.0096314,0.513967,0.0096314
1,29846,0.174665,0.174442,0.17368,0.172185,0.17208,0.177131,0.170112
0,29850,0.0115562,0.773842,0.0115562,-0.796954,0.0115562,0.512043,0.0115562
1,34831,0.174515,0.174629,0.173268,0.171737,0.170581,0.179208,0.167744
0,34835,0.0134802,0.771918,0.0134802,-0.798878,0.0134802,0.510119,0.0134802
1,39835,0.174277,0.174856,0.172686,0.171145,0.168852,0.181602,0.165218
0,39839,0.0154032,0.769995,0.0154032,-0.800801,0.0154032,0.508196,0.0154032
1,44830,0.173931,0.175095,0.17191,0.170459,0.166918,0.184103,0.162684
0,44834,0.0173252,0.768073,0.0173252,-0.802723,0.0173252,0.506274,0.0173252
1,49841,0.173472,0.175317,0.170933,0.169675,0.164845,0.186601,0.160227
0,49845,0.0192459,0.766152,0.0192459,-0.804644,0.0192459,0.504353,0.0192459
1,54834,0.172887,0.175546,0.169774,0.168776,0.162657,0.18902,0.157859
0,54838,0.0211653,0.764233,0.0211653,-0.806563,0.0211653,0.502433,0.0211653
1,59827,0.172172,0.175808,0.168445,0.167747,0.160394,0.191317,0.15561
0,59831,0.0230832,0.762315,0.0230832,-0.808481,0.0230832,0.500516,0.0230832
1,64830,0.171334,0.176133,0.166968,0.166606,0.158088,0.193513,0.153487
0,64834,0.0249995,0.760399,0.0249995,-0.810398,0.0249995,0.498599,0.0249995
1,69842,0.170373,0.176524,0.165346,0.165351,0.155742,0.19564,0.151455
0,69846,0.026914,0.758484,0.026914,-0.812312,0.026914,0.496685,0.026914
