0,119,0,0.785398,0,-0.785398,0,0.523599,0
1,122,0.174627,0.174465,0.174604,0.174569,0.174632,0.174443,0.17454
0,1180,0.00192682,0.783471,0.00192682,-0.787325,0.00192682,0.521672,0.00192682
1,1181,0.174629,0.174461,0.174606,0.17457,0.174549,0.174305,0.174375
0,2175,0.00385351,0.781545,0.00385351,-0.789252,0.00385351,0.519745,0.00385351
1,2177,0.174628,0.174456,0.1746,0.174563,0.174163,0.173696,0.173709
0,3164,0.00577992,0.779618,0.00577992,-0.791178,0.00577992,0.517819,0.00577992
1,3178,0.174625,0.174448,0.174581,0.174513,0.173196,0.172158,0.171991
0,4179,0.00770593,0.777692,0.00770593,-0.793104,0.00770593,0.515893,0.00770593
1,4180,0.174619,0.174435,0.174516,0.174359,0.171479,0.169314,0.16889
0,5170,0.0096314,0.775767,0.0096314,-0.79503,0.0096314,0.513967,0.0096314
1,5172,0.174599,0.174411,0.174376,0.174072,0.169086,0.165133,0.16474
0,6151,0.0115562,0.773842,0.0115562,-0.796954,0.0115562,0.512043,0.0115562
1,6175,0.174561,0.174367,0.174126,0.173642,0.166452,0.16002,0.160481
0,7129,0.0134802,0.771918,0.0134802,-0.798878,0.0134802,0.510119,0.0134802
1,7135,0.174508,0.174295,0.173769,0.173085,0.164205,0.154694,0.157422
0,8123,0.0154032,0.769995,0.0154032,-0.800801,0.0154032,0.508196,0.0154032
1,8129,0.174451,0.174193,0.173323,0.172435,0.162904,0.150143,0.15656
0,9156,0.0173252,0.768073,0.0173252,-0.802723,0.0173252,0.506274,0.0173252
1,9164,0.174389,0.174061,0.172825,0.171738,0.162788,0.147423,0.15813
0,10165,0.0192459,0.766152,0.0192459,-0.804644,0.0192459,0.504353,0.0192459
1,10178,0.174328,0.173897,0.172309,0.17106,0.163871,0.147472,0.162075
0,11181,0.0211653,0.764233,0.0211653,-0.806563,0.0211653,0.502433,0.0211653
1,11182,0.174279,0.173708,0.171807,0.17045,0.165858,0.15045,0.167509
0,12133,0.0230832,0.762315,0.0230832,-0.808481,0.0230832,0.500516,0.0230832
1,12139,0.174252,0.173498,0.171359,0.169942,0.167894,0.156013,0.172429
0,13141,0.0249995,0.760399,0.0249995,-0.810398,0.0249995,0.498599,0.0249995
1,13148,0.174254,0.173285,0.171032,0.169585,0.16946,0.163042,0.175584
0,14105,0.026914,0.758484,0.026914,-0.812312,0.026914,0.496685,0.026914
1,14106,0.174278,0.173078,0.170882,0.169398,0.170649,0.16974,0.177052
0,15074,0.0288266,0.756572,0.0288266,-0.814225,0.0288266,0.494772,0.0288266
1,15075,0.174314,0.17291,0.170914,0.169383,0.171588,0.17462,0.177302
0,16051,0.0307373,0.754661,0.0307373,-0.816135,0.0307373,0.492862,0.0307373
1,16052,0.174355,0.172817,0.171084,0.169494,0.172324,0.177303,0.176887
