2,8.14151e+06,0.174617,0.174527,0.174499,0.174518,0.174545,0.174598,0.174424;
2,8.14645e+06,0.174623,0.174525,0.174505,0.174508,0.174458,0.174505,0.17423;
2,8.15189e+06,0.174622,0.174522,0.174503,0.174483,0.174062,0.174027,0.173395;
2,8.15585e+06,0.17462,0.174518,0.174489,0.174425,0.173144,0.172742,0.171551;
2,8.16176e+06,0.174616,0.174514,0.174438,0.174284,0.171681,0.170225,0.168761;
2,8.16709e+06,0.174603,0.174513,0.174328,0.174023,0.169905,0.166345,0.165611;
2,8.17086e+06,0.174584,0.174512,0.174159,0.173661,0.168332,0.161444,0.163142;
2,8.17577e+06,0.174562,0.174515,0.173947,0.173217,0.167446,0.156205,0.162337;
2,8.18068e+06,0.174547,0.17452,0.173712,0.172737,0.167547,0.151576,0.163573;
2,8.18561e+06,0.174548,0.174531,0.173486,0.172301,0.168492,0.148623,0.166574;
2,8.19043e+06,0.174563,0.174543,0.173322,0.172002,0.169805,0.148231,0.170191;
2,8.1954e+06,0.17458,0.17454,0.173249,0.171898,0.170956,0.150627,0.173019;
2,8.20043e+06,0.174602,0.174526,0.173277,0.172031,0.171781,0.155532,0.174649;
2,8.20551e+06,0.174624,0.174495,0.173371,0.172388,0.172424,0.162009,0.175406;
2,8.21042e+06,0.174634,0.174442,0.17349,0.17286,0.17295,0.168444,0.175548;
2,8.21632e+06,0.174636,0.174403,0.173597,0.173305,0.173355,0.173397,0.175367;
2,8.22139e+06,0.17464,0.174419,0.173667,0.173622,0.173651,0.176406,0.175075;
2,8.22532e+06,0.174647,0.174479,0.173699,0.173793,0.173853,0.177863,0.174794;
2,8.23036e+06,0.174657,0.174543,0.173716,0.173861,0.173989,0.17819,0.174618;
2,8.23536e+06,0.174671,0.174596,0.173724,0.173849,0.174089,0.177891,0.174566;
2,8.24061e+06,0.174684,0.17465,0.173724,0.173785,0.174159,0.177303,0.174576;
2,8.24544e+06,0.174698,0.174714,0.173719,0.173702,0.174212,0.176641,0.174571;
2,8.25137e+06,0.174713,0.174789,0.173714,0.173616,0.174251,0.17605,0.174567;
2,8.2553e+06,0.174727,0.174843,0.17371,0.173564,0.174275,0.17557,0.174563;
2,8.26444e+06,0.174737,0.174871,0.173704,0.173552,0.17429,0.175225,0.174556;
2,8.26575e+06,0.174743,0.174875,0.173698,0.173559,0.174298,0.175009,0.174542;
2,8.27083e+06,0.174746,0.174868,0.173696,0.173573,0.174299,0.1749,0.174525;
2,8.28002e+06,0.174744,0.174861,0.173694,0.173599,0.174298,0.174849,0.174512;
2,8.28044e+06,0.174743,0.174857,0.173693,0.173632,0.174297,0.174815,0.174504;
2,8.28544e+06,0.174741,0.174862,0.173695,0.173665,0.174295,0.174766,0.174495;
2,8.29044e+06,0.17474,0.174873,0.173698,0.173696,0.174295,0.174698,0.174487;
2,8.29539e+06,0.174738,0.174888,0.173698,0.173719,0.174296,0.174628,0.17448;
2,8.30042e+06,0.174736,0.174911,0.173698,0.173723,0.174295,0.174573,0.174474;
2,8.30534e+06,0.174735,0.174943,0.173698,0.173715,0.174295,0.174529,0.174467;
2,8.31026e+06,0.174735,0.174981,0.173697,0.173707,0.174295,0.174484,0.17446;
2,8.31615e+06,0.174735,0.175022,0.173696,0.1737,0.174294,0.174446,0.174455;
2,8.32106e+06,0.174735,0.175064,0.173695,0.173693,0.174293,0.17442,0.174449;
2,8.32597e+06,0.174736,0.175105,0.173692,0.173691,0.174293,0.174395,0.174444;
2,8.33088e+06,0.174736,0.175144,0.173688,0.173694,0.174293,0.174371,0.174438;
2,8.33584e+06,0.174737,0.175183,0.173681,0.173695,0.174293,0.174351,0.174434;
2,8.34072e+06,0.174737,0.175218,0.173673,0.173695,0.174293,0.174329,0.174429;
2,8.34563e+06,0.174738,0.175247,0.173667,0.173694,0.174293,0.174311,0.174425;
2,8.3505e+06,0.174738,0.175273,0.173663,0.173693,0.174293,0.174297,0.174421;
2,8.35541e+06,0.174738,0.175297,0.173663,0.173691,0.174293,0.17429,0.174417;
2,8.36039e+06,0.174738,0.175321,0.173665,0.173687,0.174292,0.174287,0.174415;
2,8.3655e+06,0.174737,0.175343,0.173667,0.173684,0.174292,0.174287,0.174411;
2,8.37055e+06,0.174737,0.175365,0.173666,0.173682,0.174291,0.174287,0.174408;
2,8.37543e+06,0.174736,0.175389,0.173666,0.173679,0.17429,0.174288,0.174404;
2,8.3805e+06,0.174735,0.175414,0.173667,0.173673,0.174289,0.174288,0.1744;
2,8.38541e+06,0.174733,0.175435,0.173667,0.173669,0.174288,0.174288,0.174397;
2,8.39033e+06,0.174732,0.175454,0.173666,0.173668,0.174287,0.174288,0.174393;
2,8.39544e+06,0.174731,0.175472,0.173665,0.17367,0.174286,0.174287,0.174388;
2,8.40144e+06,0.17473,0.175489,0.173665,0.17367,0.174286,0.174285,0.174385;
2,8.40644e+06,0.17473,0.175506,0.173665,0.17367,0.174286,0.174282,0.174381;
2,8.4104e+06,0.17473,0.175522,0.173664,0.173669,0.174285,0.17428,0.174378;
2,8.4153e+06,0.17473,0.175534,0.173663,0.173668,0.174285,0.174279,0.174375;
2,8.42118e+06,0.174731,0.175543,0.173662,0.173668,0.174285,0.174279,0.174372;
2,8.42594e+06,0.174731,0.175548,0.173662,0.173667,0.174285,0.174279,0.174369;
2,8.43086e+06,0.174731,0.17555,0.173662,0.173664,0.174284,0.174279,0.174366;
2,8.43597e+06,0.174731,0.175551,0.173662,0.173661,0.174284,0.174279,0.174364;
2,8.44044e+06,0.174732,0.175552,0.17366,0.173656,0.174284,0.174279,0.174361;
2,8.4455e+06,0.174732,0.175554,0.173658,0.17365,0.174283,0.174279,0.174358;
2,8.45055e+06,0.174731,0.175559,0.173657,0.173644,0.174282,0.174279,0.174355;
2,8.45533e+06,0.174731,0.175566,0.173656,0.173638,0.174281,0.174279,0.174351;
2,8.46212e+06,0.17473,0.175575,0.173656,0.173633,0.174281,0.174279,0.174348;
2,8.46665e+06,0.17473,0.175585,0.173657,0.17363,0.17428,0.174279,0.174344;
2,8.47057e+06,0.174729,0.175596,0.173657,0.173629,0.174279,0.174278,0.174341;
2,8.47543e+06,0.174729,0.175608,0.173658,0.173629,0.174278,0.174277,0.174337;
2,8.48035e+06,0.174728,0.17562,0.173658,0.17363,0.174277,0.174276,0.174333;
2,8.48632e+06,0.174728,0.175632,0.173657,0.173629,0.174277,0.174276,0.174327;
2,8.49122e+06,0.174728,0.175645,0.173656,0.173627,0.174276,0.174276,0.174321;
2,8.49908e+06,0.174729,0.175658,0.173655,0.173623,0.174276,0.174276,0.174313;
2,8.50154e+06,0.174729,0.175673,0.173652,0.173615,0.174275,0.174276,0.174304;
2,8.50545e+06,0.17473,0.175688,0.173648,0.173603,0.174275,0.174276,0.174296;
2,8.51038e+06,0.17473,0.175702,0.173642,0.173589,0.174276,0.174276,0.174287;
2,8.5153e+06,0.174731,0.175715,0.173635,0.173573,0.174275,0.174276,0.174278;
2,8.52177e+06,0.174731,0.175726,0.173627,0.173558,0.174275,0.174276,0.174268;
2,8.5257e+06,0.174731,0.175736,0.173619,0.173542,0.174275,0.174276,0.174258;
2,8.5316e+06,0.174731,0.175744,0.173612,0.173528,0.174275,0.174276,0.17425;
2,8.53606e+06,0.174731,0.17575,0.173605,0.173517,0.174275,0.174276,0.174243;
2,8.54194e+06,0.174731,0.175755,0.1736,0.173509,0.174274,0.174276,0.174237;
2,8.54587e+06,0.174731,0.175759,0.173596,0.173503,0.174274,0.174276,0.174232;
2,8.5508e+06,0.17473,0.175764,0.173594,0.173499,0.174273,0.174276,0.174227;
2,8.55572e+06,0.17473,0.17577,0.173593,0.173494,0.174272,0.174276,0.174222;
2,8.56063e+06,0.17473,0.175775,0.173593,0.173491,0.174272,0.174276,0.174218;
2,8.56555e+06,0.174729,0.17578,0.173593,0.173489,0.174271,0.174276,0.174214;
2,8.57144e+06,0.174729,0.175787,0.173594,0.173487,0.17427,0.174276,0.174211;
2,8.57544e+06,0.174729,0.175793,0.173594,0.173485,0.17427,0.174276,0.174208;
2,8.58144e+06,0.174729,0.175799,0.173593,0.173484,0.17427,0.174276,0.174205;
2,8.58539e+06,0.174729,0.175803,0.173593,0.173483,0.174269,0.174276,0.174202;
2,8.59044e+06,0.174729,0.175806,0.173592,0.173482,0.174269,0.174276,0.174199;
2,8.5954e+06,0.174729,0.175808,0.173591,0.173482,0.174269,0.174276,0.174197;
2,8.60053e+06,0.17473,0.175808,0.173588,0.173482,0.174268,0.174276,0.174195;
2,8.60644e+06,0.17473,0.175808,0.173585,0.173482,0.174268,0.174276,0.174193;
2,8.6135e+06,0.17473,0.175807,0.173582,0.173482,0.174268,0.174276,0.174191;
2,8.6155e+06,0.17473,0.175806,0.173578,0.173482,0.174268,0.174276,0.174189;
2,8.62045e+06,0.17473,0.175806,0.173574,0.173482,0.174267,0.174276,0.174188;
2,8.62537e+06,0.17473,0.175806,0.173572,0.173482,0.174267,0.174275,0.174187;
2,8.63045e+06,0.17473,0.175807,0.17357,0.173482,0.174266,0.174275,0.174186;
2,8.63545e+06,0.17473,0.175807,0.173569,0.173482,0.174266,0.174276,0.174185;
2,8.64035e+06,0.174729,0.175808,0.173568,0.173482,0.174265,0.174275,0.174184;
2,8.64649e+06,0.174729,0.175809,0.173569,0.173482,0.174265,0.174275,0.174183;
2,8.65043e+06,0.174729,0.175811,0.173568,0.173482,0.174264,0.174275,0.174182;
2,8.65551e+06,0.174729,0.175814,0.173569,0.173481,0.174264,0.174275,0.174181;
2,8.66045e+06,0.17473,0.175817,0.173568,0.17348,0.174263,0.174275,0.17418;
2,8.66545e+06,0.17473,0.175821,0.173568,0.17348,0.174263,0.174275,0.17418;
2,8.67037e+06,0.17473,0.175825,0.173567,0.173478,0.174263,0.174275,0.174179;
2,8.67602e+06,0.17473,0.175828,0.173565,0.173475,0.174263,0.174275,0.174178;
2,8.68093e+06,0.17473,0.175831,0.173562,0.173472,0.174263,0.174275,0.174178;
2,8.68542e+06,0.17473,0.175832,0.173559,0.173468,0.174263,0.174275,0.174177;
2,8.69041e+06,0.17473,0.175833,0.173554,0.173464,0.174263,0.174275,0.174177;
2,8.69533e+06,0.174731,0.175834,0.17355,0.173459,0.174262,0.174275,0.174176;
2,8.70033e+06,0.174731,0.175835,0.173545,0.173454,0.174262,0.174275,0.174176;
2,8.70614e+06,0.174731,0.175835,0.173541,0.17345,0.174262,0.174275,0.174175;
2,8.71059e+06,0.174731,0.175836,0.173537,0.173447,0.174262,0.174275,0.174174;
2,8.71544e+06,0.17473,0.175836,0.173534,0.173445,0.174261,0.174275,0.174174;
2,8.72066e+06,0.17473,0.175836,0.173531,0.173445,0.174261,0.174275,0.174173;
2,8.72608e+06,0.17473,0.175836,0.17353,0.173445,0.174261,0.174275,0.174173;
2,8.73102e+06,0.17473,0.175837,0.17353,0.173445,0.174261,0.174275,0.174172;
2,8.73611e+06,0.17473,0.175837,0.17353,0.173446,0.17426,0.174275,0.174172;
2,8.7442e+06,0.17473,0.175837,0.17353,0.173446,0.17426,0.174275,0.174171;
2,8.74617e+06,0.17473,0.175837,0.173531,0.173447,0.174259,0.174275,0.174171;
2,8.75187e+06,0.17473,0.175837,0.173531,0.173447,0.174259,0.174275,0.17417;
2,8.75612e+06,0.17473,0.175837,0.173531,0.173447,0.174259,0.174275,0.17417;
2,8.76103e+06,0.17473,0.175837,0.17353,0.173447,0.174258,0.174275,0.174169;
2,8.7685e+06,0.17473,0.175837,0.17353,0.173448,0.174258,0.174275,0.174169;
2,8.77044e+06,0.17473,0.175836,0.17353,0.173448,0.174258,0.174275,0.174169;
2,8.77644e+06,0.17473,0.175836,0.173529,0.173448,0.174258,0.174275,0.174168;
2,8.78039e+06,0.17473,0.175835,0.173529,0.173449,0.174258,0.174275,0.174168;
2,8.78531e+06,0.17473,0.175834,0.173528,0.17345,0.174257,0.174275,0.174167;
2,8.7912e+06,0.17473,0.175834,0.173527,0.173452,0.174257,0.174275,0.174167;
2,8.79533e+06,0.17473,0.175833,0.173525,0.173453,0.174257,0.174275,0.174167;
2,8.8025e+06,0.17473,0.175833,0.173524,0.173453,0.174257,0.174275,0.174166;
2,8.80551e+06,0.17473,0.175833,0.173523,0.173454,0.174256,0.174275,0.174166;
2,8.81044e+06,0.17473,0.175832,0.173523,0.173455,0.174256,0.174275,0.174165;
2,8.81537e+06,0.17473,0.175833,0.173523,0.173456,0.174256,0.174275,0.174165;
2,8.82106e+06,0.17473,0.175833,0.173522,0.173456,0.174256,0.174275,0.174165;
2,8.82844e+06,0.17473,0.175833,0.173522,0.173456,0.174255,0.174275,0.174164;
2,8.83043e+06,0.17473,0.175834,0.173522,0.173456,0.174255,0.174275,0.174164;
2,8.8355e+06,0.17473,0.175834,0.173522,0.173455,0.174255,0.174275,0.174164;
2,8.84043e+06,0.17473,0.175835,0.173521,0.173455,0.174255,0.174275,0.174164;
2,8.84544e+06,0.17473,0.175836,0.17352,0.173454,0.174255,0.174275,0.174163;
2,8.85133e+06,0.17473,0.175837,0.173519,0.173452,0.174255,0.174275,0.174163;
2,8.85844e+06,0.17473,0.175837,0.173517,0.173451,0.174255,0.174275,0.174163;
2,8.86344e+06,0.174731,0.175837,0.173516,0.173451,0.174255,0.174275,0.174162;
2,8.86752e+06,0.174731,0.175837,0.173514,0.17345,0.174255,0.174275,0.174162;
2,8.87352e+06,0.17473,0.175837,0.173512,0.173449,0.174255,0.174275,0.174162;
2,8.87544e+06,0.174731,0.175837,0.17351,0.173449,0.174255,0.174275,0.174162;
2,8.88038e+06,0.17473,0.175837,0.173509,0.173449,0.174255,0.174275,0.174161;
2,8.8853e+06,0.17473,0.175837,0.173508,0.17345,0.174254,0.174275,0.174161;
2,8.89022e+06,0.17473,0.175837,0.173507,0.173451,0.174254,0.174275,0.174161;
2,8.89645e+06,0.17473,0.175837,0.173507,0.173451,0.174254,0.174275,0.174161;
2,8.90352e+06,0.17473,0.175837,0.173507,0.173452,0.174254,0.174275,0.17416;
2,8.9075e+06,0.17473,0.175837,0.173507,0.173452,0.174254,0.174275,0.17416;
2,8.9115e+06,0.17473,0.175837,0.173507,0.173453,0.174254,0.174275,0.17416;
2,8.91586e+06,0.17473,0.175837,0.173507,0.173453,0.174254,0.174275,0.17416;
2,8.92076e+06,0.17473,0.175837,0.173508,0.173453,0.174254,0.174275,0.17416;
2,8.92608e+06,0.17473,0.175837,0.173508,0.173453,0.174254,0.174275,0.17416;
2,8.931e+06,0.17473,0.175837,0.173508,0.173453,0.174254,0.174275,0.174159;
2,8.93688e+06,0.17473,0.175837,0.173508,0.173453,0.174254,0.174275,0.174159;
2,8.94088e+06,0.17473,0.175837,0.173507,0.173453,0.174254,0.174275,0.174159;
2,8.94583e+06,0.17473,0.175837,0.173507,0.173453,0.174254,0.174275,0.174159;
2,8.95369e+06,0.17473,0.175836,0.173507,0.173453,0.174253,0.174275,0.174159;
2,8.95567e+06,0.17473,0.175836,0.173507,0.173454,0.174253,0.174275,0.174158;
2,8.96121e+06,0.17473,0.175835,0.173507,0.173456,0.174254,0.174275,0.174158;
2,8.9685e+06,0.17473,0.175835,0.173507,0.173457,0.174253,0.174275,0.174158;
2,8.97044e+06,0.17473,0.175834,0.173507,0.173457,0.174254,0.174275,0.174158;
2,8.97544e+06,0.17473,0.175834,0.173507,0.173458,0.174253,0.174275,0.174158;
2,8.98044e+06,0.17473,0.175833,0.173507,0.173459,0.174253,0.174275,0.174158;
2,8.98544e+06,0.17473,0.175833,0.173506,0.17346,0.174253,0.174275,0.174157;
